record_idx,scene_id,iou_c0,iou_c1,iou_c2,iou_c3,miou
3545,1557494744.0,0.7166341489137312,0.6138969040006239,0.0,0.31812562244582576,0.41216416884004525
2270,1549165137.0,0.6931256067680643,0.8943764030575999,nan,0.6957417384540033,0.7610812494265559
360,1555688158.0,0.9103458867293484,0.6951933686027103,0.0,0.8838990374586524,0.6223595731976778
7811,1576580243.0,0.905097131801187,0.8444138154694341,nan,0.8618843777972757,0.8704651083559655
9033,1581175771.0,0.9471153413235122,0.8267913152044825,nan,0.4410792702249989,0.7383286422509978
4691,1555860236.0,0.8275569131774679,0.8871690862510675,nan,0.6774568996872045,0.7973942997052467
327,1570977742.0,0.9593830902317358,0.8712869014278499,0.0,0.8493521665250637,0.6700055395461624
704,1594319455.0,0.10804995061379992,0.8952154708436955,0.567531779661017,0.6804253244317756,0.562805631387572
8163,1592048254.0,0.8849877720767416,0.0,0.5127507017959211,nan,0.46591282462422096
1956,1569771009.0,0.8434873450781138,0.8960845968297726,nan,0.7849691111148931,0.8415136843409265
2725,1530700223.0,0.5463551521078254,0.8092123458155871,0.0,0.6576564712079808,0.5033059922828483
4968,1578816989.0,0.050143382531633265,0.6978311597550431,0.05842237499654877,0.7711072293218105,0.3943760366512589
3752,1561109689.0,0.7578544335504187,0.9239599121168329,0.0,0.6721779066956732,0.5884980630907313
842,1565952383.0,0.9519807129508833,0.8409409635828998,nan,0.6387457736274352,0.810555816720406
6833,1581408670.0,0.6894904947636743,0.874327552508299,nan,0.7268613295981037,0.7635597922900258
8927,1580175293.0,0.8662082372065223,0.7588839358227003,nan,0.6654755063927597,0.7635225598073273
2829,1582810713.0,1.0,nan,nan,nan,1.0
79,1590477118.0,1.0,0.9782045383946932,nan,0.4621057738961669,0.81343677076362
5548,1593712380.0,0.8220245676906802,0.9110382128307969,nan,0.8138374985037307,0.8489667596750693
9941,1560572108.0,0.9789724629775542,0.7199076618665494,nan,0.699009900990099,0.7992966752780676
